timestamp,open,high,low,close
1577907000000,1516.915,1516.915,1516.915,1516.915
1577907900000,1516.915,1516.915,1516.915,1516.915
1577908800000,1516.915,1516.915,1516.915,1516.915
1577909700000,1516.915,1516.915,1516.915,1516.915
1577910600000,1516.915,1516.915,1516.915,1516.915
1577911500000,1516.915,1516.915,1516.915,1516.915
1577912400000,1516.915,1516.915,1516.915,1516.915
1577913300000,1516.915,1516.915,1516.915,1516.915
1577914200000,1516.915,1516.915,1516.915,1516.915
1577915100000,1516.915,1516.915,1516.915,1516.915
1577916000000,1516.915,1516.915,1516.915,1516.915
1577916900000,1516.915,1516.915,1516.915,1516.915
1577917800000,1516.915,1516.915,1516.915,1516.915
1577918700000,1516.915,1516.915,1516.915,1516.915
1577919600000,1518.768,1521.068,1518.768,1519.758
1577920500000,1519.758,1520.288,1519.168,1519.598
1577921400000,1519.588,1519.778,1518.768,1519.328
1577922300000,1519.328,1519.328,1518.075,1518.285
1577923200000,1518.305,1519.075,1518.008,1519.055
1577924100000,1519.025,1519.305,1518.568,1519.205
1577925000000,1519.185,1519.285,1518.3,1518.385
1577925900000,1518.408,1518.755,1518.3,1518.625
1577926800000,1518.605,1519.655,1517.115,1519.135
1577927700000,1519.125,1520.835,1519.045,1519.935
1577928600000,1519.935,1520.318,1519.308,1519.518
1577929500000,1519.608,1519.808,1518.875,1519.365
1577930400000,1519.345,1519.365,1518.335,1519.065
1577931300000,1519.108,1519.615,1518.985,1519.515
1577932200000,1519.535,1520.708,1519.408,1520.675
1577933100000,1520.685,1520.855,1520.155,1520.555
1577934000000,1520.555,1521.135,1520.485,1520.645
1577934900000,1520.635,1520.765,1519.955,1520.215
1577935800000,1520.295,1520.435,1519.785,1519.995
1577936700000,1520.008,1520.525,1520.008,1520.275
1577937600000,1520.275,1520.355,1519.908,1519.908
1577938500000,1519.885,1520.075,1519.765,1519.828
1577939400000,1519.795,1520.035,1519.715,1519.885
1577940300000,1519.885,1520.038,1519.485,1519.485
1577941200000,1519.425,1519.425,1518.938,1519.295
1577942100000,1519.308,1519.708,1519.085,1519.438
1577943000000,1519.508,1520.055,1519.008,1519.585
1577943900000,1519.535,1520.375,1519.305,1520.185
1577944800000,1520.185,1520.768,1520.175,1520.258
1577945700000,1520.248,1520.368,1519.828,1520.108
1577946600000,1520.108,1520.388,1519.158,1520.365
1577947500000,1520.355,1520.945,1520.085,1520.925
1577948400000,1520.945,1521.375,1519.965,1520.405
1577949300000,1520.415,1520.525,1519.165,1519.585
1577950200000,1519.548,1520.325,1519.038,1519.775
1577951100000,1519.775,1520.085,1519.028,1519.128
1577952000000,1519.135,1520.175,1518.395,1520.055
1577952900000,1520.055,1520.475,1519.105,1519.395
1577953800000,1519.405,1520.535,1519.345,1520.425
1577954700000,1520.425,1520.968,1519.785,1520.748
1577955600000,1520.758,1520.928,1519.815,1519.935
1577956500000,1519.995,1520.515,1519.515,1520.365
1577957400000,1520.365,1521.235,1520.355,1521.175
1577958300000,1521.175,1521.348,1520.535,1520.625
1577959200000,1520.655,1520.868,1519.588,1519.975
1577960100000,1519.978,1520.515,1519.828,1520.395
1577961000000,1520.395,1520.505,1519.715,1519.845
1577961900000,1519.865,1521.348,1519.825,1521.168
1577962800000,1521.188,1521.878,1521.168,1521.375
1577963700000,1521.395,1521.638,1521.285,1521.495
1577964600000,1521.475,1522.245,1521.135,1522.138
1577965500000,1522.145,1522.365,1521.315,1521.955
1577966400000,1521.955,1522.345,1521.555,1522.265
1577967300000,1522.255,1522.688,1521.968,1522.405
1577968200000,1522.405,1523.158,1522.278,1523.048
1577969100000,1523.025,1523.615,1522.748,1523.048
1577970000000,1522.995,1524.128,1522.648,1523.548
1577970900000,1523.548,1525.215,1523.228,1524.205
1577971800000,1524.205,1525.855,1522.998,1525.645
1577972700000,1525.655,1528.978,1525.618,1527.998
1577973600000,1528.008,1528.688,1527.138,1527.598
1577974500000,1527.598,1527.888,1527.038,1527.475
1577975400000,1527.608,1530.498,1527.165,1528.068
1577976300000,1528.068,1528.708,1525.668,1526.255
1577977200000,1526.245,1528.578,1525.788,1528.405
1577978100000,1528.405,1530.548,1528.405,1529.738
1577979000000,1529.748,1531.328,1528.925,1528.965
1577979900000,1528.945,1530.348,1528.728,1529.108
1577980800000,1529.115,1529.168,1527.565,1527.605
1577981700000,1527.625,1528.975,1526.905,1526.948
1577982600000,1526.895,1528.135,1526.858,1527.365
1577983500000,1527.365,1527.388,1525.208,1525.455
1577984400000,1525.468,1526.015,1525.145,1526.015
1577985300000,1526.015,1526.035,1522.715,1525.045
1577986200000,1525.045,1525.605,1524.545,1525.075
1577987100000,1525.075,1525.408,1524.598,1525.208
1577988000000,1525.205,1525.828,1524.978,1525.185
1577988900000,1525.185,1525.875,1524.915,1525.505
1577989800000,1525.505,1526.485,1524.848,1526.408
1577990700000,1526.395,1526.415,1525.698,1526.298
1577991600000,1526.298,1526.618,1526.108,1526.498
1577992500000,1526.498,1526.808,1525.508,1525.808
1577993400000,1525.808,1526.528,1525.548,1526.255
1577994300000,1526.268,1526.908,1526.268,1526.708
1577995200000,1526.708,1528.308,1526.448,1528.248
1577996100000,1528.248,1528.408,1527.518,1527.648
1577997000000,1527.608,1527.708,1526.618,1527.608
1577997900000,1527.608,1528.548,1527.548,1528.298
1577998800000,1528.308,1528.628,1527.835,1528.328
1577999700000,1528.398,1528.698,1528.348,1528.698
1578000600000,1528.616,1528.928,1528.528,1528.528
1578001500000,1528.548,1528.948,1528.398,1528.825
1578002400000,1528.825,1528.825,1528.825,1528.825
1578003300000,1528.825,1528.825,1528.825,1528.825
1578004200000,1528.825,1528.825,1528.825,1528.825
1578005100000,1528.825,1528.825,1528.825,1528.825
1578006000000,1528.568,1529.098,1527.848,1528.268
1578006900000,1528.275,1528.678,1528.268,1528.495
1578007800000,1528.495,1528.495,1527.945,1528.188
1578008700000,1528.178,1528.808,1527.928,1528.728
1578009600000,1528.728,1529.698,1528.728,1529.518
1578010500000,1529.505,1529.968,1528.968,1529.878
1578011400000,1529.885,1530.198,1529.288,1529.395
1578012300000,1529.388,1530.588,1529.368,1530.475
1578013200000,1530.475,1530.768,1529.868,1530.328
1578014100000,1530.328,1531.038,1530.138,1530.738
1578015000000,1530.808,1532.655,1530.015,1532.428
1578015900000,1532.435,1535.748,1532.005,1534.848
1578016800000,1534.928,1536.138,1532.535,1536.015
1578017700000,1536.015,1540.968,1535.235,1539.768
1578018600000,1539.768,1539.818,1537.915,1539.725
1578019500000,1539.715,1539.768,1538.105,1538.205
1578020400000,1538.255,1539.078,1537.658,1538.738
1578021300000,1538.828,1540.498,1538.738,1539.875
1578022200000,1539.855,1539.855,1538.928,1539.058
1578023100000,1539.058,1539.058,1538.235,1538.548
1578024000000,1538.548,1538.915,1537.398,1538.895
1578024900000,1538.905,1539.585,1538.385,1538.418
1578025800000,1538.408,1538.865,1538.108,1538.648
1578026700000,1538.685,1539.178,1538.598,1538.715
1578027600000,1538.698,1540.088,1538.288,1539.928
1578028500000,1539.928,1540.738,1539.758,1540.338
1578029400000,1540.328,1543.768,1540.028,1542.848
1578030300000,1542.748,1542.748,1541.188,1541.378
1578031200000,1541.398,1542.288,1541.078,1541.775
1578032100000,1541.775,1542.538,1541.638,1542.155
1578033000000,1542.175,1542.198,1541.515,1541.905
1578033900000,1541.895,1541.948,1540.978,1541.215
1578034800000,1541.218,1542.888,1541.035,1541.788
1578035700000,1541.728,1541.788,1540.108,1540.228
1578036600000,1540.228,1541.848,1540.228,1541.755
1578037500000,1541.775,1543.918,1541.745,1543.435
1578038400000,1543.455,1545.378,1543.235,1543.535
1578039300000,1543.535,1544.205,1543,1543.328
1578040200000,1543.328,1544.695,1543,1544.528
1578041100000,1544.528,1544.775,1543.778,1544.265
1578042000000,1544.285,1546.955,1544.125,1546.795
1578042900000,1546.795,1547.508,1546.005,1547.188
1578043800000,1547.205,1549.535,1547.188,1548.955
1578044700000,1548.975,1550.345,1546.725,1546.765
1578045600000,1546.835,1547.875,1545.255,1546.855
1578046500000,1546.855,1547.655,1546.445,1547.308
1578047400000,1547.305,1548.188,1546.905,1547.865
1578048300000,1547.865,1549.545,1547.775,1548.465
1578049200000,1548.495,1548.665,1547.875,1548.465
1578050100000,1548.475,1549.705,1548.065,1549.358
1578051000000,1549.358,1551.445,1549.155,1550.955
1578051900000,1550.945,1551.438,1548.918,1549.308
1578052800000,1549.318,1549.968,1546.548,1546.625
1578053700000,1546.635,1546.985,1545.335,1546.775
1578054600000,1546.795,1546.875,1545.758,1546.155
1578055500000,1546.135,1546.895,1545.818,1546.365
1578056400000,1546.358,1546.628,1542.078,1543.698
1578057300000,1543.645,1543.645,1540.848,1542.595
1578058200000,1542.595,1546.395,1542.395,1546.255
1578059100000,1546.245,1547.315,1544.908,1546.228
1578060000000,1546.288,1547.125,1544.605,1547.005
1578060900000,1547.005,1547.888,1545.998,1547.888
1578061800000,1547.898,1548.068,1544.048,1544.948
1578062700000,1544.948,1546.468,1544.505,1545.908
1578063600000,1545.948,1550.698,1545.705,1549.438
1578064500000,1549.448,1550.988,1548.218,1549.688
1578065400000,1549.618,1550.218,1548.215,1548.398
1578066300000,1548.375,1549.038,1547.435,1548.808
1578067200000,1548.808,1549.465,1547.528,1548.065
1578068100000,1548.065,1549.435,1547.988,1549.355
1578069000000,1549.405,1550.468,1548.768,1549.068
1578069900000,1548.988,1549.838,1548.118,1548.238
1578070800000,1548.148,1548.248,1546.938,1547.565
1578071700000,1547.575,1548.198,1547.048,1548.148
1578072600000,1548.148,1548.838,1547.955,1548.408
1578073500000,1548.408,1548.838,1548.308,1548.808
1578074400000,1548.738,1549.518,1548.328,1549.398
1578075300000,1549.408,1550.188,1549.095,1549.768
1578076200000,1549.768,1553.515,1548.858,1549.858
1578077100000,1549.848,1551.028,1549.075,1549.475
1578078000000,1549.445,1549.738,1548.148,1549.448
1578078900000,1549.448,1549.555,1547.518,1547.918
1578079800000,1547.928,1548.008,1546.158,1546.248
1578080700000,1546.238,1547.875,1546.198,1547.795
1578081600000,1547.775,1547.848,1546.845,1547.448
1578082500000,1547.448,1548.568,1547.355,1547.588
1578083400000,1547.628,1547.998,1547.158,1547.785
1578084300000,1547.795,1548.978,1547.795,1548.978
1578085200000,1548.978,1549.148,1548.548,1548.878
1578086100000,1548.878,1550.218,1548.668,1550.068
1578087000000,1550.108,1551.398,1550.108,1551.058
1578087900000,1551.048,1552.148,1550.352,1551.515
1578088800000,1551.515,1551.515,1551.515,1551.515
1578089700000,1551.515,1551.515,1551.515,1551.515
1578090600000,1551.515,1551.515,1551.515,1551.515
1578091500000,1551.515,1551.515,1551.515,1551.515
1578092400000,1551.515,1551.515,1551.515,1551.515
1578093300000,1551.515,1551.515,1551.515,1551.515
1578094200000,1551.515,1551.515,1551.515,1551.515
1578095100000,1551.515,1551.515,1551.515,1551.515
1578096000000,1551.515,1551.515,1551.515,1551.515
1578096900000,1551.515,1551.515,1551.515,1551.515
1578097800000,1551.515,1551.515,1551.515,1551.515
1578098700000,1551.515,1551.515,1551.515,1551.515
1578099600000,1551.515,1551.515,1551.515,1551.515
1578100500000,1551.515,1551.515,1551.515,1551.515
1578101400000,1551.515,1551.515,1551.515,1551.515
1578102300000,1551.515,1551.515,1551.515,1551.515
1578103200000,1551.515,1551.515,1551.515,1551.515
1578104100000,1551.515,1551.515,1551.515,1551.515
1578105000000,1551.515,1551.515,1551.515,1551.515
1578105900000,1551.515,1551.515,1551.515,1551.515
1578106800000,1551.515,1551.515,1551.515,1551.515
1578107700000,1551.515,1551.515,1551.515,1551.515
1578108600000,1551.515,1551.515,1551.515,1551.515
1578109500000,1551.515,1551.515,1551.515,1551.515
1578110400000,1551.515,1551.515,1551.515,1551.515
1578111300000,1551.515,1551.515,1551.515,1551.515
1578112200000,1551.515,1551.515,1551.515,1551.515
1578113100000,1551.515,1551.515,1551.515,1551.515
1578114000000,1551.515,1551.515,1551.515,1551.515
1578114900000,1551.515,1551.515,1551.515,1551.515
1578115800000,1551.515,1551.515,1551.515,1551.515
1578116700000,1551.515,1551.515,1551.515,1551.515
1578117600000,1551.515,1551.515,1551.515,1551.515
1578118500000,1551.515,1551.515,1551.515,1551.515
1578119400000,1551.515,1551.515,1551.515,1551.515
1578120300000,1551.515,1551.515,1551.515,1551.515
1578121200000,1551.515,1551.515,1551.515,1551.515
1578122100000,1551.515,1551.515,1551.515,1551.515
1578123000000,1551.515,1551.515,1551.515,1551.515
1578123900000,1551.515,1551.515,1551.515,1551.515
1578124800000,1551.515,1551.515,1551.515,1551.515
1578125700000,1551.515,1551.515,1551.515,1551.515
1578126600000,1551.515,1551.515,1551.515,1551.515
1578127500000,1551.515,1551.515,1551.515,1551.515
1578128400000,1551.515,1551.515,1551.515,1551.515
1578129300000,1551.515,1551.515,1551.515,1551.515
1578130200000,1551.515,1551.515,1551.515,1551.515
1578131100000,1551.515,1551.515,1551.515,1551.515
1578132000000,1551.515,1551.515,1551.515,1551.515
1578132900000,1551.515,1551.515,1551.515,1551.515
1578133800000,1551.515,1551.515,1551.515,1551.515
1578134700000,1551.515,1551.515,1551.515,1551.515
1578135600000,1551.515,1551.515,1551.515,1551.515
1578136500000,1551.515,1551.515,1551.515,1551.515
1578137400000,1551.515,1551.515,1551.515,1551.515
1578138300000,1551.515,1551.515,1551.515,1551.515
1578139200000,1551.515,1551.515,1551.515,1551.515
1578140100000,1551.515,1551.515,1551.515,1551.515
1578141000000,1551.515,1551.515,1551.515,1551.515
1578141900000,1551.515,1551.515,1551.515,1551.515
1578142800000,1551.515,1551.515,1551.515,1551.515
1578143700000,1551.515,1551.515,1551.515,1551.515
1578144600000,1551.515,1551.515,1551.515,1551.515
1578145500000,1551.515,1551.515,1551.515,1551.515
1578146400000,1551.515,1551.515,1551.515,1551.515
1578147300000,1551.515,1551.515,1551.515,1551.515
1578148200000,1551.515,1551.515,1551.515,1551.515
1578149100000,1551.515,1551.515,1551.515,1551.515
1578150000000,1551.515,1551.515,1551.515,1551.515
1578150900000,1551.515,1551.515,1551.515,1551.515
1578151800000,1551.515,1551.515,1551.515,1551.515
1578152700000,1551.515,1551.515,1551.515,1551.515
1578153600000,1551.515,1551.515,1551.515,1551.515
1578154500000,1551.515,1551.515,1551.515,1551.515
1578155400000,1551.515,1551.515,1551.515,1551.515
1578156300000,1551.515,1551.515,1551.515,1551.515
1578157200000,1551.515,1551.515,1551.515,1551.515
1578158100000,1551.515,1551.515,1551.515,1551.515
1578159000000,1551.515,1551.515,1551.515,1551.515
1578159900000,1551.515,1551.515,1551.515,1551.515
1578160800000,1551.515,1551.515,1551.515,1551.515
1578161700000,1551.515,1551.515,1551.515,1551.515
1578162600000,1551.515,1551.515,1551.515,1551.515
1578163500000,1551.515,1551.515,1551.515,1551.515
1578164400000,1551.515,1551.515,1551.515,1551.515
1578165300000,1551.515,1551.515,1551.515,1551.515
1578166200000,1551.515,1551.515,1551.515,1551.515
1578167100000,1551.515,1551.515,1551.515,1551.515
1578168000000,1551.515,1551.515,1551.515,1551.515
1578168900000,1551.515,1551.515,1551.515,1551.515
1578169800000,1551.515,1551.515,1551.515,1551.515
1578170700000,1551.515,1551.515,1551.515,1551.515
1578171600000,1551.515,1551.515,1551.515,1551.515
1578172500000,1551.515,1551.515,1551.515,1551.515
1578173400000,1551.515,1551.515,1551.515,1551.515
1578174300000,1551.515,1551.515,1551.515,1551.515
1578175200000,1551.515,1551.515,1551.515,1551.515
1578176100000,1551.515,1551.515,1551.515,1551.515
1578177000000,1551.515,1551.515,1551.515,1551.515
1578177900000,1551.515,1551.515,1551.515,1551.515
1578178800000,1551.515,1551.515,1551.515,1551.515
1578179700000,1551.515,1551.515,1551.515,1551.515
1578180600000,1551.515,1551.515,1551.515,1551.515
1578181500000,1551.515,1551.515,1551.515,1551.515
1578182400000,1551.515,1551.515,1551.515,1551.515
1578183300000,1551.515,1551.515,1551.515,1551.515
1578184200000,1551.515,1551.515,1551.515,1551.515
1578185100000,1551.515,1551.515,1551.515,1551.515
1578186000000,1551.515,1551.515,1551.515,1551.515
1578186900000,1551.515,1551.515,1551.515,1551.515
1578187800000,1551.515,1551.515,1551.515,1551.515
1578188700000,1551.515,1551.515,1551.515,1551.515
1578189600000,1551.515,1551.515,1551.515,1551.515
1578190500000,1551.515,1551.515,1551.515,1551.515
1578191400000,1551.515,1551.515,1551.515,1551.515
1578192300000,1551.515,1551.515,1551.515,1551.515
1578193200000,1551.515,1551.515,1551.515,1551.515
1578194100000,1551.515,1551.515,1551.515,1551.515
1578195000000,1551.515,1551.515,1551.515,1551.515
1578195900000,1551.515,1551.515,1551.515,1551.515
1578196800000,1551.515,1551.515,1551.515,1551.515
1578197700000,1551.515,1551.515,1551.515,1551.515
1578198600000,1551.515,1551.515,1551.515,1551.515
1578199500000,1551.515,1551.515,1551.515,1551.515
1578200400000,1551.515,1551.515,1551.515,1551.515
1578201300000,1551.515,1551.515,1551.515,1551.515
1578202200000,1551.515,1551.515,1551.515,1551.515
1578203100000,1551.515,1551.515,1551.515,1551.515
1578204000000,1551.515,1551.515,1551.515,1551.515
1578204900000,1551.515,1551.515,1551.515,1551.515
1578205800000,1551.515,1551.515,1551.515,1551.515
1578206700000,1551.515,1551.515,1551.515,1551.515
1578207600000,1551.515,1551.515,1551.515,1551.515
1578208500000,1551.515,1551.515,1551.515,1551.515
1578209400000,1551.515,1551.515,1551.515,1551.515
1578210300000,1551.515,1551.515,1551.515,1551.515
1578211200000,1551.515,1551.515,1551.515,1551.515
1578212100000,1551.515,1551.515,1551.515,1551.515
1578213000000,1551.515,1551.515,1551.515,1551.515
1578213900000,1551.515,1551.515,1551.515,1551.515
1578214800000,1551.515,1551.515,1551.515,1551.515
1578215700000,1551.515,1551.515,1551.515,1551.515
1578216600000,1551.515,1551.515,1551.515,1551.515
1578217500000,1551.515,1551.515,1551.515,1551.515
1578218400000,1551.515,1551.515,1551.515,1551.515
1578219300000,1551.515,1551.515,1551.515,1551.515
1578220200000,1551.515,1551.515,1551.515,1551.515
1578221100000,1551.515,1551.515,1551.515,1551.515
1578222000000,1551.515,1551.515,1551.515,1551.515
1578222900000,1551.515,1551.515,1551.515,1551.515
1578223800000,1551.515,1551.515,1551.515,1551.515
1578224700000,1551.515,1551.515,1551.515,1551.515
1578225600000,1551.515,1551.515,1551.515,1551.515
1578226500000,1551.515,1551.515,1551.515,1551.515
1578227400000,1551.515,1551.515,1551.515,1551.515
1578228300000,1551.515,1551.515,1551.515,1551.515
1578229200000,1551.515,1551.515,1551.515,1551.515
1578230100000,1551.515,1551.515,1551.515,1551.515
1578231000000,1551.515,1551.515,1551.515,1551.515
1578231900000,1551.515,1551.515,1551.515,1551.515
1578232800000,1551.515,1551.515,1551.515,1551.515
1578233700000,1551.515,1551.515,1551.515,1551.515
1578234600000,1551.515,1551.515,1551.515,1551.515
1578235500000,1551.515,1551.515,1551.515,1551.515
1578236400000,1551.515,1551.515,1551.515,1551.515
1578237300000,1551.515,1551.515,1551.515,1551.515
1578238200000,1551.515,1551.515,1551.515,1551.515
1578239100000,1551.515,1551.515,1551.515,1551.515
1578240000000,1551.515,1551.515,1551.515,1551.515
1578240900000,1551.515,1551.515,1551.515,1551.515
1578241800000,1551.515,1551.515,1551.515,1551.515
1578242700000,1551.515,1551.515,1551.515,1551.515
1578243600000,1551.515,1551.515,1551.515,1551.515
1578244500000,1551.515,1551.515,1551.515,1551.515
1578245400000,1551.515,1551.515,1551.515,1551.515
1578246300000,1551.515,1551.515,1551.515,1551.515
1578247200000,1551.515,1551.515,1551.515,1551.515
1578248100000,1551.515,1551.515,1551.515,1551.515
1578249000000,1551.515,1551.515,1551.515,1551.515
1578249900000,1551.515,1551.515,1551.515,1551.515
1578250800000,1551.515,1551.515,1551.515,1551.515
1578251700000,1551.515,1551.515,1551.515,1551.515
1578252600000,1551.515,1551.515,1551.515,1551.515
1578253500000,1551.515,1551.515,1551.515,1551.515
1578254400000,1551.515,1551.515,1551.515,1551.515
1578255300000,1551.515,1551.515,1551.515,1551.515
1578256200000,1551.515,1551.515,1551.515,1551.515
1578257100000,1551.515,1551.515,1551.515,1551.515
1578258000000,1551.515,1551.515,1551.515,1551.515
1578258900000,1551.515,1551.515,1551.515,1551.515
1578259800000,1551.515,1551.515,1551.515,1551.515
1578260700000,1551.515,1551.515,1551.515,1551.515
1578261600000,1551.515,1551.515,1551.515,1551.515
1578262500000,1551.515,1551.515,1551.515,1551.515
1578263400000,1551.515,1551.515,1551.515,1551.515
1578264300000,1551.515,1551.515,1551.515,1551.515
1578265200000,1559.735,1585.625,1559.735,1574.998
1578266100000,1574.798,1579.398,1571.555,1574.305
1578267000000,1574.265,1574.575,1568.015,1569.845
1578267900000,1569.845,1569.935,1566.795,1569.145
1578268800000,1569.145,1569.615,1566.995,1569.125
1578269700000,1569.125,1570.755,1567.958,1569.655
1578270600000,1569.675,1570.185,1568.545,1569.358
1578271500000,1569.398,1569.945,1568.895,1569.475
1578272400000,1569.465,1576.355,1568.725,1575.118
1578273300000,1575.128,1575.718,1572.815,1574.395
1578274200000,1574.375,1575.125,1573.955,1574.275
1578275100000,1574.275,1579.965,1574.255,1577.698
1578276000000,1577.678,1577.935,1575.158,1576.155
1578276900000,1576.185,1577.535,1576.145,1576.875
1578277800000,1576.935,1577.515,1576.565,1576.775
1578278700000,1576.825,1577.708,1576.775,1577.495
1578279600000,1577.475,1577.495,1576.825,1577.155
1578280500000,1577.155,1579.008,1577.085,1578.735
1578281400000,1578.775,1579.265,1578.365,1578.995
1578282300000,1578.985,1579.455,1577.295,1578.045
1578283200000,1578.045,1578.235,1577.625,1577.635
1578284100000,1577.655,1577.905,1575.505,1575.755
1578285000000,1575.758,1576.518,1574.805,1575.118
1578285900000,1575.108,1576.065,1575.108,1576.025
1578286800000,1576.025,1577.255,1575.885,1576.905
1578287700000,1576.865,1577.035,1576.415,1576.728
1578288600000,1576.738,1577.305,1573.885,1574.295
1578289500000,1574.305,1574.945,1573.445,1574.915
1578290400000,1574.905,1577.735,1574.745,1577.245
1578291300000,1577.225,1577.305,1576.355,1577.075
1578292200000,1577.078,1577.505,1573.585,1574.505
1578293100000,1574.505,1575.225,1573.905,1574.325
1578294000000,1574.325,1574.775,1573.165,1574.745
1578294900000,1574.745,1575.145,1571.135,1571.455
1578295800000,1571.445,1572.705,1570.145,1572.505
1578296700000,1572.505,1574.295,1571.708,1574.155
1578297600000,1574.165,1574.165,1571.265,1572.538
1578298500000,1572.558,1573.738,1571.395,1573.485
1578299400000,1573.425,1575.855,1572.965,1575.258
1578300300000,1575.268,1576.435,1574.915,1575.645
1578301200000,1575.635,1576.305,1574.155,1576.305
1578302100000,1576.305,1577.005,1575.438,1576.705
1578303000000,1576.708,1577.975,1576.548,1577.228
1578303900000,1577.228,1577.565,1575.028,1577.215
1578304800000,1577.215,1577.295,1575.015,1575.815
1578305700000,1575.785,1577.045,1575.435,1576.795
1578306600000,1576.805,1577.025,1576.248,1576.475
1578307500000,1576.438,1577.605,1576.405,1577.568
1578308400000,1577.545,1578.005,1577.315,1577.755
1578309300000,1577.755,1578.135,1576.395,1576.845
1578310200000,1576.835,1578.575,1576.065,1578.055
1578311100000,1578.055,1579.278,1577.868,1578.835
1578312000000,1578.765,1578.975,1577.128,1577.705
1578312900000,1577.745,1577.818,1576.105,1576.535
1578313800000,1576.535,1577.595,1576.115,1576.635
1578314700000,1576.635,1577.185,1576.445,1576.595
1578315600000,1576.595,1577.655,1575.175,1576.758
1578316500000,1576.758,1576.905,1574.205,1574.205
1578317400000,1574.225,1575.318,1572.235,1572.645
1578318300000,1572.638,1575.225,1571.388,1574.185
1578319200000,1574.195,1575.628,1573.238,1574.685
